text,label_india_relevance,label_sector,label_attack_type
"In 2021 in USA, a Phishing attack targeted Healthcare by Hacker Group via Zero-day causing $0.92M loss affecting 260396 users (resolved in 16 hours)",0,Other,Phishing
"In 2024 in Australia, a Phishing attack targeted IT by Nation-state via Social Engineering causing $92.48M loss affecting 215376 users (resolved in 18 hours)",0,Other,Phishing
"In 2016 in France, a DDoS attack targeted Telecommunications by Insider via Social Engineering causing $20.09M loss affecting 689397 users (resolved in 68 hours)",0,Telecom,Other
"In 2016 in Brazil, a SQL Injection attack targeted Education by Nation-state via Zero-day causing $16.24M loss affecting 238092 users (resolved in 32 hours)",0,Other,Other
"In 2019 in India, a Phishing attack targeted Banking by Nation-state via Unpatched Software causing $18.42M loss affecting 289539 users (resolved in 27 hours)",1,BFSI,Phishing
"In 2020 in Russia, a DDoS attack targeted Healthcare by Insider via Zero-day causing $49.02M loss affecting 382327 users (resolved in 30 hours)",0,Other,Other
"In 2018 in Australia, a Phishing attack targeted Government by Unknown via Zero-day causing $12.43M loss affecting 605810 users (resolved in 41 hours)",0,Govt,Phishing
"In 2019 in Australia, a DDoS attack targeted Banking by Insider via Unpatched Software causing $1.27M loss affecting 588345 users (resolved in 49 hours)",0,BFSI,Other
"In 2019 in UK, a Phishing attack targeted Government by Insider via Social Engineering causing $21.58M loss affecting 831367 users (resolved in 55 hours)",0,Govt,Phishing
"In 2019 in Brazil, a Man-in-the-Middle attack targeted Banking by Hacker Group via Social Engineering causing $14.64M loss affecting 880671 users (resolved in 66 hours)",0,BFSI,Exploit
"In 2023 in France, a DDoS attack targeted Retail by Insider via Unpatched Software causing $92.32M loss affecting 418211 users (resolved in 39 hours)",0,Other,Other
"In 2022 in France, a Man-in-the-Middle attack targeted Retail by Insider via Zero-day causing $31.4M loss affecting 264380 users (resolved in 37 hours)",0,Other,Exploit
"In 2017 in Brazil, a Phishing attack targeted Banking by Hacker Group via Zero-day causing $9.25M loss affecting 437974 users (resolved in 20 hours)",0,BFSI,Phishing
"In 2021 in India, a Phishing attack targeted IT by Hacker Group via Unpatched Software causing $37.1M loss affecting 713949 users (resolved in 71 hours)",1,Other,Phishing
"In 2022 in USA, a SQL Injection attack targeted IT by Hacker Group via Weak Passwords causing $8.5M loss affecting 523164 users (resolved in 30 hours)",0,Other,Other
"In 2015 in UK, a DDoS attack targeted Telecommunications by Insider via Zero-day causing $85.23M loss affecting 193852 users (resolved in 54 hours)",0,Telecom,Other
"In 2024 in UK, a DDoS attack targeted Retail by Nation-state via Zero-day causing $14.09M loss affecting 655640 users (resolved in 61 hours)",0,Other,Other
"In 2021 in France, a Phishing attack targeted IT by Insider via Zero-day causing $76.02M loss affecting 573328 users (resolved in 10 hours)",0,Other,Phishing
"In 2019 in UK, a Malware attack targeted Government by Hacker Group via Social Engineering causing $46.27M loss affecting 798717 users (resolved in 10 hours)",0,Govt,Malware
"In 2019 in Brazil, a DDoS attack targeted Telecommunications by Nation-state via Weak Passwords causing $59.86M loss affecting 899413 users (resolved in 11 hours)",0,Telecom,Other
"In 2017 in France, a SQL Injection attack targeted Healthcare by Nation-state via Social Engineering causing $18.75M loss affecting 436009 users (resolved in 44 hours)",0,Other,Other
"In 2020 in UK, a SQL Injection attack targeted Retail by Nation-state via Weak Passwords causing $56.3M loss affecting 142291 users (resolved in 29 hours)",0,Other,Other
"In 2019 in Germany, a Man-in-the-Middle attack targeted Government by Unknown via Zero-day causing $64.8M loss affecting 276197 users (resolved in 2 hours)",0,Govt,Exploit
"In 2020 in Russia, a Ransomware attack targeted IT by Hacker Group via Social Engineering causing $33.61M loss affecting 807918 users (resolved in 37 hours)",0,Other,Ransomware
"In 2021 in France, a Man-in-the-Middle attack targeted Telecommunications by Hacker Group via Unpatched Software causing $90.99M loss affecting 483484 users (resolved in 2 hours)",0,Telecom,Exploit
"In 2015 in Russia, a Ransomware attack targeted IT by Insider via Weak Passwords causing $41.79M loss affecting 7290 users (resolved in 32 hours)",0,Other,Ransomware
"In 2022 in India, a DDoS attack targeted IT by Insider via Zero-day causing $38.69M loss affecting 333967 users (resolved in 26 hours)",1,Other,Other
"In 2020 in China, a Man-in-the-Middle attack targeted Education by Hacker Group via Zero-day causing $84.4M loss affecting 840118 users (resolved in 58 hours)",0,Other,Exploit
"In 2024 in USA, a Malware attack targeted Healthcare by Nation-state via Zero-day causing $69.46M loss affecting 187312 users (resolved in 58 hours)",0,Other,Malware
"In 2024 in Brazil, a DDoS attack targeted IT by Unknown via Weak Passwords causing $34.46M loss affecting 470727 users (resolved in 8 hours)",0,Other,Other
"In 2023 in India, a Malware attack targeted Education by Hacker Group via Zero-day causing $95.97M loss affecting 629490 users (resolved in 38 hours)",1,Other,Malware
"In 2021 in France, a SQL Injection attack targeted Government by Hacker Group via Social Engineering causing $98.76M loss affecting 904598 users (resolved in 11 hours)",0,Govt,Other
"In 2017 in USA, a Ransomware attack targeted Education by Unknown via Social Engineering causing $12.59M loss affecting 820632 users (resolved in 65 hours)",0,Other,Ransomware
"In 2019 in Japan, a DDoS attack targeted Retail by Insider via Weak Passwords causing $78.78M loss affecting 214152 users (resolved in 7 hours)",0,Other,Other
"In 2024 in Australia, a DDoS attack targeted Banking by Insider via Weak Passwords causing $21.11M loss affecting 18766 users (resolved in 43 hours)",0,BFSI,Other
"In 2020 in France, a Malware attack targeted Banking by Nation-state via Zero-day causing $50.19M loss affecting 760230 users (resolved in 56 hours)",0,BFSI,Malware
"In 2021 in India, a Ransomware attack targeted Healthcare by Insider via Zero-day causing $76.83M loss affecting 603402 users (resolved in 57 hours)",1,Other,Ransomware
"In 2020 in France, a Man-in-the-Middle attack targeted Healthcare by Hacker Group via Zero-day causing $17.49M loss affecting 693907 users (resolved in 54 hours)",0,Other,Exploit
"In 2017 in Brazil, a SQL Injection attack targeted Banking by Unknown via Zero-day causing $66.78M loss affecting 698892 users (resolved in 24 hours)",0,BFSI,Other
"In 2015 in UK, a Phishing attack targeted IT by Unknown via Social Engineering causing $24.17M loss affecting 64082 users (resolved in 16 hours)",0,Other,Phishing
"In 2022 in USA, a Ransomware attack targeted IT by Nation-state via Unpatched Software causing $38.84M loss affecting 687052 users (resolved in 34 hours)",0,Other,Ransomware
"In 2018 in Russia, a Phishing attack targeted Government by Hacker Group via Weak Passwords causing $14.98M loss affecting 417488 users (resolved in 23 hours)",0,Govt,Phishing
"In 2020 in Germany, a Ransomware attack targeted Telecommunications by Nation-state via Zero-day causing $15.14M loss affecting 970038 users (resolved in 47 hours)",0,Telecom,Ransomware
"In 2016 in Japan, a SQL Injection attack targeted Government by Unknown via Zero-day causing $10.4M loss affecting 240441 users (resolved in 17 hours)",0,Govt,Other
"In 2020 in India, a Man-in-the-Middle attack targeted Banking by Insider via Unpatched Software causing $59.67M loss affecting 747418 users (resolved in 20 hours)",1,BFSI,Exploit
"In 2019 in Japan, a Malware attack targeted Retail by Insider via Social Engineering causing $36.66M loss affecting 977185 users (resolved in 71 hours)",0,Other,Malware
"In 2019 in India, a Malware attack targeted Retail by Unknown via Zero-day causing $58.98M loss affecting 267401 users (resolved in 20 hours)",1,Other,Malware
"In 2022 in Germany, a Ransomware attack targeted Retail by Hacker Group via Unpatched Software causing $19.47M loss affecting 496271 users (resolved in 20 hours)",0,Other,Ransomware
"In 2015 in France, a Phishing attack targeted Banking by Insider via Unpatched Software causing $64.62M loss affecting 104619 users (resolved in 68 hours)",0,BFSI,Phishing
"In 2024 in Russia, a Ransomware attack targeted Healthcare by Insider via Weak Passwords causing $98.25M loss affecting 877571 users (resolved in 19 hours)",0,Other,Ransomware
"In 2020 in Japan, a Ransomware attack targeted Healthcare by Hacker Group via Unpatched Software causing $41.88M loss affecting 93314 users (resolved in 24 hours)",0,Other,Ransomware
"In 2020 in Brazil, a DDoS attack targeted Government by Hacker Group via Zero-day causing $13.22M loss affecting 790415 users (resolved in 52 hours)",0,Govt,Other
"In 2020 in Germany, a Ransomware attack targeted IT by Nation-state via Zero-day causing $54.65M loss affecting 107180 users (resolved in 68 hours)",0,Other,Ransomware
"In 2018 in Japan, a Phishing attack targeted IT by Nation-state via Unpatched Software causing $72.01M loss affecting 401960 users (resolved in 44 hours)",0,Other,Phishing
"In 2020 in USA, a Ransomware attack targeted Telecommunications by Unknown via Social Engineering causing $93.89M loss affecting 602474 users (resolved in 71 hours)",0,Telecom,Ransomware
"In 2024 in Australia, a Phishing attack targeted Education by Hacker Group via Unpatched Software causing $18.64M loss affecting 701144 users (resolved in 41 hours)",0,Other,Phishing
"In 2024 in UK, a Malware attack targeted Education by Insider via Social Engineering causing $64.05M loss affecting 116714 users (resolved in 37 hours)",0,Other,Malware
"In 2016 in France, a Man-in-the-Middle attack targeted IT by Nation-state via Social Engineering causing $41.79M loss affecting 453408 users (resolved in 8 hours)",0,Other,Exploit
"In 2022 in UK, a Phishing attack targeted Retail by Unknown via Weak Passwords causing $13.37M loss affecting 40843 users (resolved in 66 hours)",0,Other,Phishing
"In 2015 in Australia, a Man-in-the-Middle attack targeted Healthcare by Hacker Group via Zero-day causing $1.62M loss affecting 336650 users (resolved in 35 hours)",0,Other,Exploit
"In 2017 in China, a Phishing attack targeted Healthcare by Hacker Group via Weak Passwords causing $92.64M loss affecting 911233 users (resolved in 18 hours)",0,Other,Phishing
"In 2023 in Brazil, a Ransomware attack targeted Telecommunications by Hacker Group via Weak Passwords causing $32.18M loss affecting 812908 users (resolved in 12 hours)",0,Telecom,Ransomware
"In 2019 in China, a SQL Injection attack targeted Education by Nation-state via Zero-day causing $64.26M loss affecting 796878 users (resolved in 26 hours)",0,Other,Other
"In 2023 in Japan, a Man-in-the-Middle attack targeted Government by Unknown via Social Engineering causing $81.57M loss affecting 738014 users (resolved in 24 hours)",0,Govt,Exploit
"In 2021 in USA, a DDoS attack targeted Education by Nation-state via Social Engineering causing $87.32M loss affecting 315915 users (resolved in 52 hours)",0,Other,Other
"In 2022 in China, a Ransomware attack targeted Education by Nation-state via Unpatched Software causing $70.44M loss affecting 164734 users (resolved in 7 hours)",0,Other,Ransomware
"In 2024 in India, a Man-in-the-Middle attack targeted IT by Unknown via Zero-day causing $1.75M loss affecting 617939 users (resolved in 22 hours)",1,Other,Exploit
"In 2021 in Germany, a Phishing attack targeted Healthcare by Hacker Group via Weak Passwords causing $96.81M loss affecting 374164 users (resolved in 53 hours)",0,Other,Phishing
"In 2020 in USA, a Phishing attack targeted Banking by Hacker Group via Weak Passwords causing $74.51M loss affecting 332766 users (resolved in 53 hours)",0,BFSI,Phishing
"In 2018 in Brazil, a Phishing attack targeted Healthcare by Unknown via Weak Passwords causing $2.52M loss affecting 414899 users (resolved in 37 hours)",0,Other,Phishing
"In 2017 in Brazil, a DDoS attack targeted Retail by Hacker Group via Zero-day causing $81.63M loss affecting 140371 users (resolved in 13 hours)",0,Other,Other
"In 2019 in Australia, a Ransomware attack targeted Education by Insider via Weak Passwords causing $43.53M loss affecting 729109 users (resolved in 22 hours)",0,Other,Ransomware
"In 2020 in UK, a DDoS attack targeted Education by Unknown via Weak Passwords causing $84.28M loss affecting 776200 users (resolved in 49 hours)",0,Other,Other
"In 2019 in Russia, a Phishing attack targeted Healthcare by Unknown via Zero-day causing $17.6M loss affecting 839921 users (resolved in 5 hours)",0,Other,Phishing
"In 2019 in France, a Malware attack targeted Education by Unknown via Social Engineering causing $31.35M loss affecting 312314 users (resolved in 35 hours)",0,Other,Malware
"In 2024 in Australia, a Man-in-the-Middle attack targeted Healthcare by Hacker Group via Zero-day causing $65.72M loss affecting 299613 users (resolved in 20 hours)",0,Other,Exploit
"In 2016 in India, a Phishing attack targeted Banking by Insider via Weak Passwords causing $43.81M loss affecting 250482 users (resolved in 20 hours)",1,BFSI,Phishing
"In 2021 in Brazil, a DDoS attack targeted Banking by Unknown via Social Engineering causing $84.41M loss affecting 230110 users (resolved in 51 hours)",0,BFSI,Other
